words,polarity
narendra,0.46002282166443487
thank,0.46002587894681274
lacked,0.4600267827299308
massachusetts,0.4600288833261108
gearing,0.46003053613054373
brakes,0.4600308408956282
filling,0.46003922292746985
nathan,0.4600411474097579
mitigation,0.4600468069636905
damaging,0.4600480773402044
hydro,0.46005356933246544
strength,0.4600681647152185
gaining,0.4600695967539763
amnesty,0.4600733384462633
benefiting,0.4600884835029433
reporters,0.4600972068902793
delegates,0.46009803326358956
reform,0.4601031723037875
holders,0.4601045617545487
committing,0.4601059650209587
how,0.4601141791446122
extracting,0.4601221900622405
firstenergy,0.46014589801375827
calculations,0.460146642288662
catch,0.46014668873079967
describe,0.46014948450092025
reputation,0.4601550203669919
mountain,0.4601664859008378
smith,0.4601713427341421
unused,0.4601731624044046
oilx,0.4601829673832525
sergio,0.46018686984681223
london,0.46019032750386
consume,0.46020141213112
own,0.46020876983180625
peña,0.46021135594841983
organisations,0.4602188185674165
dos,0.4602192664203289
focus,0.460219791471073
earths,0.46022158867519003
gcc,0.46022363964699947
risks,0.4602420368875772
normally,0.46025657455935337
polluting,0.4602583203121797
vladimir,0.46026329209066896
kim,0.46026846934942617
tell,0.4602714499910222
bloc,0.46027662761806853
shows,0.4602769531033049
different,0.4602854760473499
ways,0.46028789830643296
utility,0.4602884593763325
stipulates,0.4602897171428793
thoroughly,0.46029483280590056
eligible,0.46029817692482794
quotes,0.4603092187372956
quote,0.4603111706603666
entertainment,0.4603120812443448
reiterating,0.46031604701432655
speaking,0.46031885819707197
sources,0.4603201601403744
implemented,0.46032050968861216
promoting,0.46032331183037206
novosti,0.4603374740708636
clearing,0.4603412014136642
quoted,0.46034690608015005
image,0.4603491285603579
mile,0.4603505704799237
feature,0.460354918760647
nieto,0.46035666702599864
albertans,0.4603579342933837
recycled,0.4603715302954128
commissioning,0.46037402823482093
advances,0.46037481662601076
ngcc,0.46037594426989575
turbines,0.460377548286761
planet,0.46038735004414977
phmsa,0.4603958690342042
arthur,0.4604094727821781
beyond,0.46041477540592024
heats,0.46044217018110295
applications,0.4604462821460312
avoided,0.46044647040607267
true,0.46044839667844323
sefcovic,0.4604491070515426
tie,0.46045203056459366
exemption,0.46046412891821453
poll,0.4604665262263909
closer,0.46047024535289005
point,0.4604790184928966
optimize,0.46048379450909194
creates,0.46048505789195804
gretchen,0.4604918534365257
learning,0.4604919372826952
accountability,0.46049416745833577
morneau,0.4604988880624742
forms,0.46050281114348723
until,0.4605053433111443
forged,0.46050806833133195
improved,0.4605178021449323
legislators,0.46051793295184035
peninsula,0.46052265362338823
pena,0.46052403815495135
believes,0.46052540020721655
sana,0.46053982455453063
featuring,0.46054369508406223
cracker,0.4605648143247372
forefront,0.4605682338237354
cobalt,0.46057188263974647
allocation,0.4605728030539355
excited,0.4605750375268811
source,0.4605770491200224
exploit,0.4605803911851493
nessel,0.46058042119428616
resident,0.4605903202631189
consideration,0.46059273574061493
commerce,0.4605949918273619
tremor,0.4605960573248346
draft,0.4605974126749453
jazeera,0.4605974749338468
behind,0.460598248618578
maximize,0.46060271474873854
year,0.46061366501114376
markey,0.46061426792813936
future,0.4606246914236109
bar,0.46062587677190503
awaiting,0.46063569682478916
earmarked,0.4606425415941554
greatly,0.46064664891079604
journal,0.4606495981384271
austin,0.46065698037111824
reshuffle,0.46065850816652165
ppp,0.4606620437489075
appliances,0.4606698663883349
boston,0.4606707125904017
suited,0.4606743275625886
notes,0.4606756942693288
waters,0.46067631292775524
atomic,0.46068387302516833
cease,0.46068683510019126
pitching,0.4606886501010125
science,0.4606925733963073
engine,0.46069630932767913
entitled,0.4607007073488746
requirements,0.4607023987803255
kilometers,0.460703059209365
goods,0.460707069349923
300,0.46070915575190463
continuous,0.4607098197650924
publish,0.4607100179032397
harmful,0.4607114644899833
pushes,0.46071686750169366
alternative,0.46071940607044903
kmg,0.4607309813610892
creek,0.4607395321653004
maria,0.46075020046468235
wink,0.46075219976911386
destabilizing,0.4607680112732824
seeking,0.4607699040090945
accordingly,0.46077850920084745
allocated,0.46077885676084285
abundance,0.4607788966764779
this,0.4607869164924216
pouring,0.46079752363116916
seven,0.46079852355576856
mechanisms,0.4607991515500519
are,0.4608036486090846
dilute,0.4608062231251784
approach,0.4608183192124495
reforms,0.4608199183645638
wisconsin,0.46082020723930006
protected,0.46082204903487917
domicile,0.46082309477962774
kind,0.46082426694261097
excellent,0.46082997801896225
faring,0.46083989611680864
houston,0.4608510705301099
ucp,0.46085107327554425
allowing,0.4608576514658426
removal,0.4608678617666116
not,0.46087146624137315
mpca,0.4608785825260772
warri,0.46088985384510445
time,0.4608938148414819
agreeing,0.4608978671592647
making,0.4608990016223972
enjoying,0.4608999908698184
garnering,0.4609040580529197
trim,0.4609102164909856
showed,0.4609114264134244
polish,0.46091437074678954
the,0.4609149070971455
preparations,0.46091683823301594
bolster,0.4609205678826277
means,0.46092634290390794
plan,0.4609291890981972
focused,0.46093051596410184
welt,0.4609356880527396
putin,0.46093574421538847
abandoned,0.460935954216688
toll,0.4609372822837839
provision,0.46093957350915565
nigerian,0.4609404714914019
ruble,0.4609425433098841
freezing,0.46094778786092727
petropiar,0.46094817777985125
earlier,0.46095997429268826
package,0.4609648572938759
reflected,0.46096627324459943
public,0.46098111974019323
edison,0.4609976890256597
petrol,0.460999456365107
lined,0.461002741981539
offered,0.4610039496412186
derivatives,0.4610072818807012
contingency,0.46101008803039734
antipinsky,0.46101139621790693
scientific,0.4610130993936771
everyone,0.4610152769918152
body,0.461018581683548
cabinet,0.46102349833474776
tarek,0.4610286353732014
lion,0.46103268867327374
when,0.4610330600412196
prepare,0.4610412367491123
ardakanian,0.4610420305755929
ferc,0.46105282841241585
conglomerate,0.4610575447422583
meanwhile,0.4610587795154557
handelsblatt,0.46106524416800665
jamnagar,0.4610727499419273
writes,0.4610733429475789
aberdeen,0.46107786285293845
loop,0.46108025687338844
man,0.4610867004886716
easing,0.46109018117724676
forever,0.46109281259866736
defying,0.46109410796309036
enlarge,0.4610989171363301
moreno,0.46109979533547923
theprint,0.46110283518720735
dating,0.4611062020895179
spa,0.4611111913977141
polluted,0.46111346185660507
review,0.4611186763557109
whitmer,0.4611235684717239
unique,0.46112683879731386
naphtha,0.4611299283496521
duterte,0.46113405641525773
41pm,0.4611430385562207
transporting,0.46114838829955057
eliminating,0.46115441044278194
elliott,0.46116368235081845
vows,0.4611638854742072
times,0.46116757290324834
edelgeriev,0.4611698986707977
downturn,0.4611710306497139
efforts,0.4611732195150145
seats,0.4611738186736308
zanganeh,0.46118393687102005
residential,0.4611894527247317
ap,0.46119578488609553
sees,0.4612044650196993
district,0.46120762028393286
impressive,0.46121559590017874
vancouver,0.46121953887205375
sputnik,0.46122009441329054
corpus,0.4612314354651185
analyze,0.46124093118781995
oilprice,0.4612444705048443
leading,0.4612492726972863
booming,0.46125456739416515
building,0.46125677878706034
chapa,0.4612666355868704
board,0.46126808071257747
drive,0.46126974493838857
day,0.46127209199332403
pace,0.46127310758428414
tape,0.461273720551725
accomplish,0.4612788498697064
forbes,0.46129333628291685
oilbank,0.46130870876434826
elect,0.46130916397467625
before,0.4613203013301896
everywhere,0.46132426554088934
pathway,0.46132602338759904
commission,0.46133719646421206
livelihoods,0.4613383010378358
moreover,0.4613452298473942
later,0.4613484213318324
taking,0.4613512990879886
page,0.4613539423552807
teslarati,0.46136043922946285
medvedev,0.4613701890671413
neutrality,0.46137218947071235
crypto,0.46137672355282827
perception,0.4613801096426991
governance,0.46138188403163205
signing,0.46138250956180454
limiting,0.4613829927820501
cnn,0.4613937426546577
water,0.46139872748683647
granholm,0.46140975598572453
rouhani,0.46141211883347716
hoping,0.4614208474417933
collateral,0.4614232253334339
counter,0.46142571201552907
pickering,0.46142624581784103
sooner,0.4614352682124699
petroleos,0.46144187029620326
manned,0.46145004925004474
hunting,0.4614536282729824
safer,0.4614540182287807
valley,0.46146341847045186
pretty,0.4614648569085178
aiming,0.46146588643385333
towards,0.46146956191101945
response,0.4614729772453088
powerwall,0.4614971962702865
lifestyle,0.461497511463933
sisi,0.46150046709052106
extraordinary,0.46150312749630024
paramount,0.4615036313004144
cbc,0.4615041150689285
may,0.46150800948693727
la,0.46150810021142263
stranded,0.4615090353486158
mitigate,0.461509130427318
mexican,0.4615164216246115
2030s,0.4615212539014238
gigawatts,0.46152786222565845
afp,0.4615346381160534
guaranteed,0.46153682670813534
issuance,0.46155606524608944
threefold,0.461556262580203
enable,0.46156098840814125
cer,0.4615622805141073
things,0.46156821934240155
seeks,0.46156821943609194
crunch,0.4615731458128657
paving,0.46157518682077747
v,0.46157638622793934
streamlined,0.46157951113934587
shelved,0.46158042640962804
green,0.46158094473532674
rotterdam,0.4615890978894522
discipline,0.4615910091514182
condensate,0.4615988168719637
imagine,0.4616015625587648
directly,0.4616047851125516
rfs,0.46160517959971326
relates,0.46161316224588356
is,0.46162425718630756
effective,0.46162440628761864
cassidy,0.4616363867662053
42pm,0.46164076271435284
unfavorable,0.4616530320930723
connecting,0.46165682271786
advocacy,0.4616611267441468
sufficient,0.46166521569454855
italy,0.46166720441006537
stockholm,0.4616727793378414
railroad,0.4616750131563729
moderate,0.4616752541334889
infrastructure,0.4616758666851126
hosts,0.4616835753322608
culture,0.46168397112445275
likelihood,0.46168700857570916
maryland,0.461697885527398
growing,0.46170338743030265
realistic,0.4617107208354909
iowa,0.46171495848729244
rbc,0.46171529199005046
lavrov,0.46171884942261215
raises,0.46172016749822375
lofty,0.46172160374395416
gutseriyev,0.46172253858611395
economic,0.4617243170142151
fossil,0.46172671072685995
virtual,0.4617291673200966
methods,0.461735654065198
polymers,0.4617369214705059
vnkhk,0.46175415425265826
jason,0.4617600094093012
predecessor,0.4617627824157738
hook,0.4617658677795443
exempt,0.46176715681630204
tass,0.46176837512087476
generating,0.46177070299319406
york,0.46177516008908664
next,0.46177898431527975
their,0.461779861738929
reasonable,0.46178264120542534
every,0.4617892059033366
energynet,0.4617910400917242
media,0.46179348423589395
kommersant,0.461796236514008
prioritize,0.4617964458544299
enbridge,0.4618010705361053
hitting,0.4618047777472572
reluctance,0.461806674401467
swelled,0.4618110962428431
calstrs,0.4618112191591223
copper,0.4618126075768495
steel,0.46181362937462905
risky,0.46182219227897464
reporter,0.46182317638864734
sanders,0.46182804315440884
widely,0.46183212513813515
he,0.46183290904143626
integrate,0.4618338549360805
brazilian,0.4618343441865797
icao,0.46183637369043745
antitrust,0.4618369317253496
prince,0.4618512098777271
dozen,0.4618524697141914
fannon,0.4618530689748202
processes,0.46185728852616525
slumping,0.4618742579587349
forum,0.461877344835793
introducing,0.4618774113696359
mandatory,0.46188110116071507
efficient,0.46188922509209696
studies,0.46189359777051375
since,0.46189526093731603
bitcoin,0.461898839585857
additional,0.46189950590553946
retailers,0.4619068501226334
leveraging,0.46190867466321345
migrants,0.4619095322565885
secondary,0.46191161144171233
easy,0.4619132290629155
posted,0.46191506744285044
vecchio,0.46192332321081575
tesoro,0.4619249742617826
bump,0.4619277593214654
adequate,0.4619290771512129
diversifying,0.4619368859436898
nice,0.4619465169157585
wsj,0.46194661383238433
christi,0.4619566594415183
kilometer,0.4619569486919686
benefits,0.4619599465012001
kw,0.46196185017021363
friendly,0.46197786049294265
presents,0.46197855117290626
sulfide,0.4619828351156358
chargers,0.46198792332156435
webinar,0.461993908433669
erasing,0.4620002297386035
therefore,0.46200252282609383
scale,0.4620085984023421
preparation,0.46200951462206635
m,0.4620171778418831
colombian,0.46201820275111083
impacting,0.46202378079717854
likely,0.4620245155714547
tangible,0.4620251868030702
whenever,0.46204081488853915
cr,0.46204593128321314
tells,0.462047826015102
leads,0.4620511740877449
bargain,0.46205668807993167
worldwide,0.4620589880683356
gained,0.46206347891060845
rollback,0.4620650338173949
rules,0.4620654278073832
pacific,0.46207153540668455
expiring,0.4620792606274141
hands,0.46208007393150297
judging,0.46208018491854613
legally,0.4620831518606968
bbc,0.4620834082803378
sand,0.4620854575025813
shrank,0.4620861515337616
mounting,0.46208785863473195
direct,0.46209002066170984
country,0.4620923430404378
advantages,0.46209259990840473
cftc,0.46209844279523477
xinhua,0.46210705682001
nigc,0.4621072776953616
duty,0.462108863868653
favorably,0.46211794591299504
assessing,0.46212412853397367
reinvent,0.46212416335003015
extreme,0.46212664294680106
consistent,0.46212942761068504
resurgence,0.46212964200500356
eco,0.4621373658178677
tentative,0.46214185464541
regulation,0.46214540473980475
leuna,0.46214631730568945
geothermal,0.46214843720084325
approaches,0.4621486630097841
synthetic,0.462162602542309
refinance,0.4621632687973701
notley,0.4621649351373339
initiative,0.46216778834044947
trilateral,0.46217183758334585
tipping,0.4621771869450244
curbing,0.462182358777138
compare,0.4621845520188171
alliance,0.4621906057337153
dealers,0.4621911212892868
hassan,0.4621925051191299
saud,0.46219678982502704
step,0.46220066103898266
avert,0.4622065709779382
push,0.46220658247788265
fundamentally,0.46220775920843926
decreasing,0.462209071151449
students,0.46220929298302077
earned,0.4622110463982033
sold,0.46221510075756217
capability,0.4622184533694176
rachel,0.46223572730501616
cfe,0.4622388399744951
coverage,0.46225358757074486
light,0.4622644943355921
eating,0.46227014256526366
teapots,0.46227652659652996
consumed,0.46227880217537703
ignorant,0.46228191949029923
cuomo,0.46228725064364706
consistently,0.46228746948459276
incorrect,0.4623086065992386
reduction,0.46231315753483854
hernandez,0.4623147468557318
maximum,0.46231498904061974
wished,0.46231683047294103
feasible,0.4623169662632052
she,0.46231713812128694
argus,0.4623225271427227
herald,0.46232483409322117
refers,0.46232980459262235
streamline,0.4623303114125845
develop,0.4623333825578136
commuting,0.4623384590838418
requires,0.46234456973058957
missions,0.4623525879491137
iseecars,0.4623569077926267
transportation,0.462357068290098
expensive,0.4623571361801772
igor,0.4623601619381172
bennet,0.4623624281852092
memory,0.46236937178151194
aggressively,0.46237700832197653
professor,0.4623836314129942
electrek,0.46238685245990074
associated,0.46238708073339607
weighs,0.4623873121755938
2016,0.46239004995292626
gen,0.4623946091280381
broad,0.46239507154538834
caixin,0.4623988221247687
overtook,0.46241136160177493
pending,0.4624124967219588
hovering,0.4624153827469995
jorge,0.462418528455701
connected,0.4624239343627446
warmer,0.46242782120381615
anywhere,0.46243182786429693
position,0.46243623333290934
enduring,0.46244921408238343
shaky,0.4624598869673363
biofuels,0.46246633483157956
sixty,0.46247065105033636
best,0.462473453094583
discounted,0.4624755539741587
once,0.46247557552904683
swiss,0.46247688914444446
steering,0.4624901690567775
equation,0.4625017989511019
outgoing,0.46250794866179795
slack,0.4625114478150224
arbitrage,0.462513371114952
contingent,0.46251352661184486
buffalo,0.4625154740629376
for,0.4625185600487878
vies,0.46252115700167346
reinforce,0.4625229475518828
moran,0.4625243063687781
ambitious,0.4625277694978185
harris,0.4625298165610133
pursuing,0.4625326780509737
overdue,0.4625346202051425
kumar,0.46254039942166064
conference,0.4625418701442162
chinese,0.462545369692874
marketwatch,0.4625506854773805
buffers,0.46255174102331365
millions,0.46255191160148873
playing,0.4625520574555528
bank,0.4625565152096705
interfax,0.46256132105385045
stricter,0.462562599788433
march,0.4625692946966967
grand,0.4625711722301791
study,0.4625771772159074
offloading,0.462582392047448
critics,0.46260544680436183
biofuel,0.46261579618248944
phong,0.4626202375599009
ethical,0.46262575990544824
what,0.46262592782813666
way,0.46263105783725655
competing,0.46264049128988416
microsoft,0.46264330731190945
isabel,0.4626439177735093
reactors,0.4626476598666182
list,0.46265037297216116
centre,0.4626549070575458
nazarbayev,0.46265643361364855
dedicated,0.46265865113227506
outside,0.46265872935778163
allows,0.46266575546847744
priorities,0.46267900856154065
counterparts,0.4626790968353746
manuel,0.462689017279263
cancel,0.46270491569660144
collapse,0.46271024270491873
cruz,0.462714735963561
allowances,0.46271636121257853
prius,0.46271731520255593
such,0.4627191024433401
billionaire,0.4627223752895169
barron,0.46272742177914516
other,0.46272795820911133
neb,0.4627403187591841
fortune,0.46275517157406115
recommend,0.4627675913582392
stalling,0.4627815139957328
rolling,0.4627879297308526
goal,0.46279244900608935
persist,0.4627931515760886
lower,0.4627947956690426
giving,0.4627964000347261
transitioning,0.4628016326830083
mohammed,0.4628062834679071
kepco,0.4628086889074237
carefully,0.4628089178735577
butadiene,0.462809009191284
approving,0.4628318807155874
payouts,0.46283466155930325
booms,0.462838330622734
royce,0.46284642603561915
replacing,0.46284925157798673
jair,0.4628535535212019
2015,0.462864924556798
again,0.46287097277179406
memorandum,0.46287398189104667
awaited,0.46287407495496524
cleantechnica,0.46288541041968484
metrics,0.4628873555766274
remains,0.46288903066835
end,0.4628926739728609
admitting,0.4628964605466418
space,0.46290418255823756
spree,0.46290815217851844
whereas,0.46292009035299003
principal,0.46293468829761586
cnbc,0.46293491612641213
modi,0.4629386487878207
utilities,0.4629422206994002
burning,0.4629477902702151
plastics,0.4629507936979811
as,0.46296321616564656
identify,0.4629661094301296
targets,0.46296717402485044
blend,0.46297317257803156
national,0.4629735152702
encouraging,0.46297692176726046
agencies,0.4629794166180212
polled,0.46298279973305656
munich,0.4629905792103539
each,0.4629909171902539
feedback,0.4629951319371913
benjamin,0.4630014704093795
amur,0.46300247223522933
rico,0.46300648112470305
traded,0.46300742374998793
scotland,0.4630085094615074
heating,0.46301123901634217
bet,0.46301503405364663
records,0.46301737598166015
manage,0.4630268301346905
installed,0.4630301495925707
kuna,0.46303166237590304
enhance,0.46303191782944153
meat,0.46303823002126254
coal,0.46305069310876323
ceos,0.4630539199150957
real,0.4630565297072695
eastmed,0.46306187571358903
agreement,0.46306331525654804
diversification,0.46306926809203364
steven,0.4630730190894767
so,0.4630749182262657
findings,0.46307763858365736
agents,0.46307775337603585
tabasco,0.4630812062156682
opens,0.46308428760768106
paris,0.4630869495464198
zelensky,0.4630870017884636
september,0.4630916918981977
shifts,0.4630933383880761
dive,0.46310009086368403
economico,0.46310312336676746
tennessee,0.46310401196013545
dirtiest,0.4631109477212106
prospective,0.46312190032985506
reuters,0.4631239555385775
preferences,0.4631283085190373
powered,0.46312974686068786
allseas,0.4631391586890144
muhammadu,0.4631409891198854
repurposed,0.46314518903270707
belgium,0.46314632891773816
succeeds,0.4631515552920376
liquid,0.4631556556643744
economists,0.463159213842703
black,0.46316013270985945
yielding,0.46316666072068835
functionality,0.4631697350427621
tanked,0.4631706049686352
itc,0.46317158671508013
years,0.4631776513329613
guardian,0.4631786732869415
auctioned,0.46318439608233997
repay,0.46318560463345115
decarbonization,0.46318593964300164
rodriguez,0.4631929219734272
oklahoma,0.46320184198643605
finnish,0.46320321731969955
coupled,0.4632050285654712
consist,0.46320565868352703
tulsa,0.4632109302279796
portions,0.46321920758973534
starts,0.4632229655338798
boasts,0.46322456754322605
platts,0.4632422216974423
politics,0.46324282315244736
chronicle,0.4632448924533806
realize,0.4632487239166361
crown,0.4632528424248362
­­at,0.46325846329323744
combustion,0.46325847280945204
agency,0.4632596198589675
xi,0.46326787136230946
hemisphere,0.4632685171405236
dependency,0.46328056282271424
likes,0.4632839100989672
awsat,0.4632909799792184
expanding,0.4632935701815296
initially,0.4633001521011734
game,0.4633043280984418
bijan,0.46330689121082186
politico,0.46330739127477294
omar,0.46331019305565774
rick,0.4633111682395805
haul,0.4633120312123242
hurdles,0.46331853588604577
intends,0.46332442649121186
environmentally,0.46333008883042115
factory,0.46333251376403783
saved,0.46333901591259813
reassess,0.4633411083762183
antonio,0.46334209808929644
scaling,0.46334972129942503
budgeted,0.4633507381449254
sole,0.4633543440098134
bloomberg,0.4633554414734978
plasma,0.4633610386461529
bottom,0.46336139878881105
unsustainable,0.46336239051393163
nothing,0.46336517627638685
observers,0.4633664901066618
solarplicity,0.4633675745055708
telegraph,0.46338006768403966
payroll,0.46338874465879787
exciting,0.4633901093046116
file,0.46340146399095494
gavin,0.4634057135849681
michelle,0.4634085854489086
consists,0.46340867917071193
secretary,0.4634109682600613
ethanol,0.4634121274781862
230,0.4634121612639738
wipe,0.4634126865291303
waste,0.463412936019951
crucial,0.4634142967922816
relief,0.46341930592018515
wash,0.46344036592746735
unwanted,0.463449149032238
sullivan,0.46348686846191717
affordable,0.46348700705361656
adjustment,0.46348811926423616
option,0.463497579640857
contain,0.4635119265912068
manufactured,0.4635171821558861
plain,0.4635217495384568
rich,0.46353824593924586
sends,0.46353988721912975
oguk,0.4635411000799941
con,0.4635452162056397
also,0.4635470637283338
impacts,0.46355269825372236
strives,0.46355545869228565
gridserve,0.46355611134864977
ahead,0.4635584210624193
financial,0.463561497968199
seventh,0.46356195210650114
gydan,0.46356299468838563
bankruptcy,0.4635661521051006
quite,0.4635729219299201
economies,0.46357460178439625
surveillance,0.4635814910775991
messla,0.4635817860187306
kitimat,0.4635836885511764
nymex,0.4635839682743527
representing,0.4635885787527588
attributable,0.46359595610350335
andrés,0.46360064414917523
horgan,0.4636165058165171
macron,0.4636196527984629
purchasing,0.4636220988248471
zangeneh,0.46362225574535176
favorite,0.46363331940446423
affiliates,0.4636416220648643
toward,0.46364187542059776
engines,0.4636441953119153
purchased,0.4636460754133648
xpress,0.4636492216208244
macroeconomic,0.4636492704704021
noose,0.4636496792448984
bought,0.46365864265798956
shanghai,0.46367224389448364
axios,0.4636738461037152
epa,0.46368141310716887
proposition,0.46368576901147074
poverty,0.46368639439066456
unsurprisingly,0.4636880253168355
billions,0.4637172900655445
huffpost,0.46372141028260644
monitor,0.4637260848289104
clause,0.4637360564966947
rhode,0.4637413758192717
welcoming,0.46375131973169276
importantly,0.46375134034059273
tens,0.4637528985036608
equitable,0.4637579708042375
injection,0.463764739941195
turbine,0.4637744676200091
gazprom,0.46377500594558796
attractive,0.4637910288146446
cameron,0.4637929017891281
drafting,0.4638044118734634
populist,0.46380622662808624
literally,0.46380976644523086
view,0.4638104843377786
gates,0.46381089644014906
zero,0.4638186537029901
prop,0.4638250064622208
lightly,0.4638269481977253
kaduna,0.46382854373303384
gov,0.4638337239876634
erdogan,0.4638371072872947
forecasters,0.4638414745536538
unstable,0.463844312822593
resulting,0.4638510790674015
differently,0.4638687853975327
calgary,0.4638730089727714
peskov,0.4638748712227998
reza,0.4638750691541748
standards,0.46387550799973326
harada,0.4638755227598569
too,0.46387694032683224
california,0.4638783421515167
ecosystem,0.46388690824476236
considerable,0.4638929972717846
mountaineer,0.46390069972330383
positioning,0.4639023244802364
though,0.4639024864625276
developers,0.46391736482801993
private,0.4639218538498651
repaying,0.4639283481046672
kenney,0.46392923325645957
household,0.46393154950336307
pif,0.46393922887475963
recep,0.46394333492715173
voice,0.4639474228135799
von,0.46395647883813884
long,0.46395887653887885
office,0.46397015746043596
expert,0.4639756243997738
valor,0.4639765869499249
gases,0.4639778228463028
competitive,0.463991106949834
selling,0.4639960428404238
nakicenovic,0.46401034883008757
possible,0.464013019536178
farm,0.4640159180839752
component,0.46401615096098375
cleaning,0.4640173643826923
alongside,0.46402174556274667
limit,0.4640235544156024
charging,0.464023849324686
testing,0.46402749910267554
affirmed,0.46402837384782897
revised,0.4640394197749311
refusal,0.46404002333889116
edinburgh,0.4640417845268354
quevedo,0.4640449840843883
rolls,0.4640489366395427
frack,0.46405524822549293
still,0.46405864649824624
assistant,0.4640602460467454
unpaid,0.46406428545977996
advisory,0.46407216992283806
pernis,0.4640722874612325
rarely,0.46407251036016894
row,0.46408535577850024
kremlin,0.4640893499761358
currencies,0.4640954323026245
counsel,0.46410305538579905
greener,0.46410936686522364
church,0.4641097649642545
instex,0.46411732934392974
researchers,0.46412011074830334
wind,0.4641283791790628
practical,0.4641304769666955
marginally,0.46414473622191055
actors,0.46414859729285024
governor,0.464152886873705
pivot,0.4641572498020104
workforce,0.46416067553833745
gasoil,0.46416748506490213
stores,0.46416873980351747
jumping,0.46417112639311436
ge,0.46417365457229615
pilot,0.4641737300957956
sabine,0.4641740462663284
queue,0.464185071771454
proration,0.4641864523444153
utah,0.46419075580100694
grenell,0.4641914443496688
voltage,0.46419938346065226
cyclops,0.46420721484271854
setting,0.4642079594764142
ticked,0.46421640339759584
construction,0.4642220361194432
urgency,0.46423097705761485
mike,0.4642399327792059
puerto,0.4642441350857199
bukom,0.46424522743311464
travis,0.46424669656826445
cooper,0.4642514215166493
timeline,0.46425308949815247
confidence,0.4642573308637538
alex,0.4642632015460095
reclamation,0.46427231331401275
thanks,0.464273168324543
purely,0.46427595449298714
ring,0.4642775148181547
audits,0.46428103372451845
lopez,0.4642888265051281
counties,0.4642906675892077
feasibility,0.4642941266269202
ability,0.4642946889895995
noting,0.46429731080471237
memo,0.46430234654448627
expecting,0.46430697694586365
contractors,0.464311580747396
wider,0.46432223996338995
merey,0.46433496607756725
monitoring,0.4643412631651162
sun,0.4643451435728607
estimates,0.46434674134586484
optimized,0.46434711800045664
accurate,0.4643473474359211
raked,0.46436811262418576
kua,0.4643686314875643
nissan,0.46436869113127177
rubber,0.4643695228056488
acting,0.4643721294377666
katsoulas,0.4643724028820208
berkeley,0.46437358830581005
creating,0.46437381484622653
flagging,0.4643872214151399
overwhelmingly,0.4643935790001198
employment,0.4644025975708198
makes,0.46440666566898847
applies,0.4644222677242287
frank,0.46442770130980293
senator,0.46443402099257136
smart,0.46444157135000813
strapped,0.4644431645819101
blasio,0.46444378632196404
analyzed,0.46444448938195315
distillate,0.4644453868579961
pv,0.4644456529380277
solar,0.4644540409775712
divisions,0.4644565898266502
restaurant,0.4644628164057875
healthcare,0.4644650045106044
implies,0.46446676675352544
karoun,0.4644759597485145
publishing,0.46449023816941126
carolina,0.46449754979536434
40pm,0.46450198051596364
fit,0.46450531716682225
discuss,0.4645072217237747
historical,0.46451394425981135
edition,0.4645152408433457
diversity,0.46453335704004817
shifting,0.4645509545893063
yorio,0.4645525409360596
adipec,0.4645563560545906
tpi,0.4645576292220046
shipped,0.46456299825686176
sabah,0.4645683591258345
barkindo,0.46457996978080335
proactively,0.464582117822091
jay,0.4645849901113912
norges,0.46458613345663113
enabling,0.4645980967967298
techniques,0.4646040851476432
hill,0.46460806042051145
wave,0.46461173122772526
reliable,0.46461309911282966
however,0.4646154838640974
glasspoint,0.46462154048789683
aid,0.46462344678938433
considerably,0.46462696677682347
whatever,0.4646340276322372
g,0.4646347886148306
clearer,0.4646401665781839
quebec,0.46464689321272723
unusually,0.464647275786934
pipelines,0.46465141419477546
appointment,0.4646627489615092
tends,0.4646650308771982
senior,0.4646737460650155
watching,0.4646798618712418
indonesian,0.4646825023456205
circular,0.4646834216818283
herrera,0.46468541755395
overnight,0.4646868824902447
economically,0.4646922672927856
deemed,0.4647041595668398
reliability,0.46470472373949784
khan,0.46471000155476033
incremental,0.4647124914382082
partners,0.46471471706735407
netanyahu,0.46471591628365033
panels,0.46472955293674073
form,0.4647308416146241
limitations,0.4647313894859622
puts,0.46474010892631823
confirms,0.4647501542747726
province,0.46475091668779595
freed,0.46475103929184264
john,0.46475241296546416
reason,0.4647585696193313
buildings,0.46475857078136007
espo,0.46475887919743203
young,0.46476289964887224
opaque,0.46477046585632364
richer,0.4647748380034357
deferred,0.46477813043573263
tracker,0.46477988564225986
deployment,0.4647820079341861
transition,0.464786030761037
drove,0.4647900184742606
yury,0.46480066604536385
which,0.4648090935428591
cleanest,0.46481565093274396
vaccines,0.46481850772900984
prudent,0.46481963283149674
junk,0.46482220254191076
automakers,0.46482753988027015
emir,0.4648286312760742
diversified,0.464841489928107
tailpipe,0.46484534977500286
fotios,0.4648455162121418
midwest,0.46484752374454535
pushing,0.4648477345644179
perry,0.46485251551024687
feared,0.4648566737903209
yu,0.46486088937556147
securing,0.46486444453390374
upgrades,0.46486774443209344
berlin,0.4648684044530279
besides,0.4648841867981427
features,0.46488747265164926
bernhardt,0.4648954989549481
farms,0.46490476780361806
norms,0.46490837861590695
adds,0.46491439778888116
renewable,0.4649182501286389
laboratory,0.4649382244115699
deutsche,0.46493845439739934
cell,0.4649434703621553
types,0.46494650933693904
region,0.4649483508225057
